Time (s),Channel 1 (V),Channel 2 (V),Id
-1.18328125,-0.366637451,-0.001009947,-1.00995E-06
-1.18265625,-0.365302757,-0.001009947,-1.00995E-06
-1.18203125,-0.363968062,-0.001009947,-1.00995E-06
-1.18140625,-0.362967042,-0.001009947,-1.00995E-06
-1.18078125,-0.361632347,-0.001009947,-1.00995E-06
-1.18015625,-0.360297653,-0.001009947,-1.00995E-06
-1.17953125,-0.359296632,-0.001009947,-1.00995E-06
-1.17890625,-0.357628265,-0.001009947,-1.00995E-06
-1.17828125,-0.35629357,-0.001009947,-1.00995E-06
-1.17765625,-0.35529255,-0.001009947,-1.00995E-06
-1.17703125,-0.353957855,-0.001009947,-1.00995E-06
-1.17640625,-0.352956835,-0.001009947,-1.00995E-06
-1.17578125,-0.35162214,-0.001009947,-1.00995E-06
-1.17515625,-0.350287446,-0.001009947,-1.00995E-06
-1.17453125,-0.349286425,-0.001009947,-1.00995E-06
-1.17390625,-0.347951731,-0.001009947,-1.00995E-06
-1.17328125,-0.346617037,-0.001009947,-1.00995E-06
-1.17265625,-0.345616016,-0.001009947,-1.00995E-06
-1.17203125,-0.343947648,-0.001009947,-1.00995E-06
-1.17140625,-0.342946627,-0.001009947,-1.00995E-06
-1.17078125,-0.341611933,-0.001346084,-1.34608E-06
-1.17015625,-0.340277239,-0.001346084,-1.34608E-06
-1.16953125,-0.339276218,-0.001346084,-1.34608E-06
-1.16890625,-0.33760785,-0.001346084,-1.34608E-06
-1.16828125,-0.336273156,-0.001346084,-1.34608E-06
-1.16765625,-0.335272135,-0.001009947,-1.00995E-06
-1.16703125,-0.333937441,-0.001009947,-1.00995E-06
-1.16640625,-0.33293642,-0.001009947,-1.00995E-06
-1.16578125,-0.331601726,-0.001009947,-1.00995E-06
-1.16515625,-0.330267032,-0.001009947,-1.00995E-06
-1.16453125,-0.329266011,-0.001009947,-1.00995E-06
-1.16390625,-0.327931317,-0.001009947,-1.00995E-06
-1.16328125,-0.326596622,-0.001009947,-1.00995E-06
-1.16265625,-0.325595602,-0.001009947,-1.00995E-06
-1.16203125,-0.324260907,-0.001009947,-1.00995E-06
-1.16140625,-0.322926213,-0.001009947,-1.00995E-06
-1.16078125,-0.321591519,-0.001009947,-1.00995E-06
-1.16015625,-0.320256825,-0.001009947,-1.00995E-06
-1.15953125,-0.319255804,-0.001009947,-1.00995E-06
-1.15890625,-0.317587436,-0.001009947,-1.00995E-06
-1.15828125,-0.316252742,-0.001009947,-1.00995E-06
-1.15765625,-0.314918047,-0.001009947,-1.00995E-06
-1.15703125,-0.313917027,-0.001009947,-1.00995E-06
-1.15640625,-0.312582332,-0.001009947,-1.00995E-06
-1.15578125,-0.311581312,-0.001009947,-1.00995E-06
-1.15515625,-0.310246617,-0.001009947,-1.00995E-06
-1.15453125,-0.309245597,-0.001009947,-1.00995E-06
-1.15390625,-0.307910902,-0.001009947,-1.00995E-06
-1.15328125,-0.306576208,-0.001009947,-1.00995E-06
-1.15265625,-0.305241514,-0.001009947,-1.00995E-06
-1.15203125,-0.30390682,-0.001009947,-1.00995E-06
-1.15140625,-0.302572125,-0.001346084,-1.34608E-06
-1.15078125,-0.301904778,-0.001009947,-1.00995E-06
-1.15015625,-0.300570084,-0.001346084,-1.34608E-06
-1.14953125,-0.299569063,-0.001346084,-1.34608E-06
-1.14890625,-0.297900695,-0.001009947,-1.00995E-06
-1.14828125,-0.296899675,-0.001009947,-1.00995E-06
-1.14765625,-0.29556498,-0.001009947,-1.00995E-06
-1.14703125,-0.294230286,-0.001009947,-1.00995E-06
-1.14640625,-0.292895592,-0.001009947,-1.00995E-06
-1.14578125,-0.291894571,-0.001009947,-1.00995E-06
-1.14515625,-0.290559877,-0.001009947,-1.00995E-06
-1.14453125,-0.289558856,-0.001009947,-1.00995E-06
-1.14390625,-0.288224162,-0.001009947,-1.00995E-06
-1.14328125,-0.287223141,-0.001009947,-1.00995E-06
-1.14265625,-0.285888447,-0.001009947,-1.00995E-06
-1.14203125,-0.284553752,-0.001009947,-1.00995E-06
-1.14140625,-0.283219058,-0.001009947,-1.00995E-06
-1.14078125,-0.281884364,-0.001009947,-1.00995E-06
-1.14015625,-0.28054967,-0.001009947,-1.00995E-06
-1.13953125,-0.279548649,-0.001009947,-1.00995E-06
-1.13890625,-0.278213955,-0.001009947,-1.00995E-06
-1.13828125,-0.27687926,-0.001009947,-1.00995E-06
-1.13765625,-0.275544566,-0.001346084,-1.34608E-06
-1.13703125,-0.274209872,-0.001009947,-1.00995E-06
-1.13640625,-0.273208851,-0.001009947,-1.00995E-06
-1.13578125,-0.271874157,-0.001009947,-1.00995E-06
-1.13515625,-0.270539462,-0.001009947,-1.00995E-06
-1.13453125,-0.269538442,-0.001346084,-1.34608E-06
-1.13390625,-0.267870074,-0.001009947,-1.00995E-06
-1.13328125,-0.266869053,-0.001346084,-1.34608E-06
-1.13265625,-0.265868032,-0.001346084,-1.34608E-06
-1.13203125,-0.264199665,-0.001346084,-1.34608E-06
-1.13140625,-0.263198644,-0.001346084,-1.34608E-06
-1.13078125,-0.26186395,-0.001346084,-1.34608E-06
-1.13015625,-0.260529255,-0.001009947,-1.00995E-06
-1.12953125,-0.259194561,-0.001009947,-1.00995E-06
-1.12890625,-0.257859867,-0.001346084,-1.34608E-06
-1.12828125,-0.256858846,-0.001346084,-1.34608E-06
-1.12765625,-0.255524152,-0.001346084,-1.34608E-06
-1.12703125,-0.254189457,-0.001009947,-1.00995E-06
-1.12640625,-0.253188437,-0.001009947,-1.00995E-06
-1.12578125,-0.251520069,-0.001009947,-1.00995E-06
-1.12515625,-0.250185374,-0.001009947,-1.00995E-06
-1.12453125,-0.249184354,-0.001009947,-1.00995E-06
-1.12390625,-0.247849659,-0.001009947,-1.00995E-06
-1.12328125,-0.246848639,-0.001009947,-1.00995E-06
-1.12265625,-0.245847618,-0.001009947,-1.00995E-06
-1.12203125,-0.24417925,-0.001009947,-1.00995E-06
-1.12140625,-0.243178229,-0.001009947,-1.00995E-06
-1.12078125,-0.241843535,-0.001009947,-1.00995E-06
-1.12015625,-0.240508841,-0.001009947,-1.00995E-06
-1.11953125,-0.239174147,-0.001009947,-1.00995E-06
-1.11890625,-0.237505779,-0.001009947,-1.00995E-06
-1.11828125,-0.236504758,-0.001009947,-1.00995E-06
-1.11765625,-0.235170064,-0.001009947,-1.00995E-06
-1.11703125,-0.234169043,-0.001009947,-1.00995E-06
-1.11640625,-0.232834349,-0.001009947,-1.00995E-06
-1.11578125,-0.231165981,-0.001009947,-1.00995E-06
-1.11515625,-0.23016496,-0.001009947,-1.00995E-06
-1.11453125,-0.228830266,-0.001009947,-1.00995E-06
-1.11390625,-0.227829245,-0.001009947,-1.00995E-06
-1.11328125,-0.226160877,-0.001009947,-1.00995E-06
-1.11265625,-0.22549353,-0.001009947,-1.00995E-06
-1.11203125,-0.224158836,-0.001009947,-1.00995E-06
-1.11140625,-0.222824142,-0.001009947,-1.00995E-06
-1.11078125,-0.221823121,-0.001009947,-1.00995E-06
-1.11015625,-0.220154753,-0.001009947,-1.00995E-06
-1.10953125,-0.219153732,-0.001009947,-1.00995E-06
-1.10890625,-0.217819038,-0.001009947,-1.00995E-06
-1.10828125,-0.216484344,-0.001009947,-1.00995E-06
-1.10765625,-0.215483323,-0.001009947,-1.00995E-06
-1.10703125,-0.213814955,-0.001009947,-1.00995E-06
-1.10640625,-0.212813934,-0.001009947,-1.00995E-06
-1.10578125,-0.21147924,-0.001009947,-1.00995E-06
-1.10515625,-0.210144546,-0.001009947,-1.00995E-06
-1.10453125,-0.209143525,-0.001009947,-1.00995E-06
-1.10390625,-0.207475157,-0.001009947,-1.00995E-06
-1.10328125,-0.206474137,-0.001009947,-1.00995E-06
-1.10265625,-0.205139442,-0.001009947,-1.00995E-06
-1.10203125,-0.203804748,-0.001009947,-1.00995E-06
-1.10140625,-0.202803727,-0.001009947,-1.00995E-06
-1.10078125,-0.201802707,-0.001009947,-1.00995E-06
-1.10015625,-0.200134339,-0.001009947,-1.00995E-06
-1.09953125,-0.199133318,-0.001009947,-1.00995E-06
-1.09890625,-0.19746495,-0.001009947,-1.00995E-06
-1.09828125,-0.196463929,-0.001009947,-1.00995E-06
-1.09765625,-0.195129235,-0.001009947,-1.00995E-06
-1.09703125,-0.193794541,-0.001009947,-1.00995E-06
-1.09640625,-0.19279352,-0.001009947,-1.00995E-06
-1.09578125,-0.191458826,-0.001009947,-1.00995E-06
-1.09515625,-0.190124132,-0.001009947,-1.00995E-06
-1.09453125,-0.189123111,-0.001009947,-1.00995E-06
-1.09390625,-0.187454743,-0.001009947,-1.00995E-06
-1.09328125,-0.186453722,-0.001009947,-1.00995E-06
-1.09265625,-0.185452702,-0.001009947,-1.00995E-06
-1.09203125,-0.184118007,-0.001009947,-1.00995E-06
-1.09140625,-0.183116987,-0.001009947,-1.00995E-06
-1.09078125,-0.181782292,-0.001009947,-1.00995E-06
-1.09015625,-0.180781272,-0.001009947,-1.00995E-06
-1.08953125,-0.179446577,-0.001009947,-1.00995E-06
-1.08890625,-0.178111883,-0.001009947,-1.00995E-06
-1.08828125,-0.176777189,-0.001009947,-1.00995E-06
-1.08765625,-0.175776168,-0.001009947,-1.00995E-06
-1.08703125,-0.174441474,-0.001009947,-1.00995E-06
-1.08640625,-0.173106779,-0.001346084,-1.34608E-06
-1.08578125,-0.171772085,-0.001346084,-1.34608E-06
-1.08515625,-0.170771064,-0.001346084,-1.34608E-06
-1.08453125,-0.16943637,-0.001009947,-1.00995E-06
-1.08390625,-0.168101676,-0.001009947,-1.00995E-06
-1.08328125,-0.166766982,-0.001009947,-1.00995E-06
-1.08265625,-0.165432287,-0.001009947,-1.00995E-06
-1.08203125,-0.164097593,-0.001009947,-1.00995E-06
-1.08140625,-0.163096572,-0.001346084,-1.34608E-06
-1.08078125,-0.161761878,-0.001009947,-1.00995E-06
-1.08015625,-0.160760857,-0.001009947,-1.00995E-06
-1.07953125,-0.159092489,-0.001009947,-1.00995E-06
-1.07890625,-0.157757795,-0.001009947,-1.00995E-06
-1.07828125,-0.157090448,-0.001009947,-1.00995E-06
-1.07765625,-0.15542208,-0.001009947,-1.00995E-06
-1.07703125,-0.154087386,-0.001009947,-1.00995E-06
-1.07640625,-0.153086365,-0.001009947,-1.00995E-06
-1.07578125,-0.152085344,-0.001009947,-1.00995E-06
-1.07515625,-0.150416977,-0.001009947,-1.00995E-06
-1.07453125,-0.149415956,-0.001009947,-1.00995E-06
-1.07390625,-0.147747588,-0.001009947,-1.00995E-06
-1.07328125,-0.146746567,-0.001009947,-1.00995E-06
-1.07265625,-0.145411873,-0.001009947,-1.00995E-06
-1.07203125,-0.144077179,-0.001009947,-1.00995E-06
-1.07140625,-0.143076158,-0.001009947,-1.00995E-06
-1.07078125,-0.14140779,-0.001009947,-1.00995E-06
-1.07015625,-0.140406769,-0.001009947,-1.00995E-06
-1.06953125,-0.139072075,-0.001009947,-1.00995E-06
-1.06890625,-0.137737381,-0.001009947,-1.00995E-06
-1.06828125,-0.13673636,-0.001009947,-1.00995E-06
-1.06765625,-0.135401666,-0.001009947,-1.00995E-06
-1.06703125,-0.134066972,-0.001009947,-1.00995E-06
-1.06640625,-0.133065951,-0.001009947,-1.00995E-06
-1.06578125,-0.131397583,-0.001009947,-1.00995E-06
-1.06515625,-0.130396562,-0.001346084,-1.34608E-06
-1.06453125,-0.129395542,-0.001346084,-1.34608E-06
-1.06390625,-0.127727174,-0.001009947,-1.00995E-06
-1.06328125,-0.126726153,-0.001009947,-1.00995E-06
-1.06265625,-0.125391459,-0.001009947,-1.00995E-06
-1.06203125,-0.124056764,-0.001009947,-1.00995E-06
-1.06140625,-0.12272207,-0.001009947,-1.00995E-06
-1.06078125,-0.121387376,-0.001009947,-1.00995E-06
-1.06015625,-0.120052681,-0.001009947,-1.00995E-06
-1.05953125,-0.119051661,-0.001009947,-1.00995E-06
-1.05890625,-0.117716966,-0.001009947,-1.00995E-06
-1.05828125,-0.116715946,-0.001009947,-1.00995E-06
-1.05765625,-0.115381251,-0.001009947,-1.00995E-06
-1.05703125,-0.114046557,-0.001009947,-1.00995E-06
-1.05640625,-0.113045536,-0.001009947,-1.00995E-06
-1.05578125,-0.111377169,-0.001009947,-1.00995E-06
-1.05515625,-0.110376148,-0.001009947,-1.00995E-06
-1.05453125,-0.109041454,-0.001009947,-1.00995E-06
-1.05390625,-0.107706759,-0.001009947,-1.00995E-06
-1.05328125,-0.106372065,-0.001009947,-1.00995E-06
-1.05265625,-0.105371044,-0.001009947,-1.00995E-06
-1.05203125,-0.103702676,-0.001009947,-1.00995E-06
-1.05140625,-0.102701656,-0.001009947,-1.00995E-06
-1.05078125,-0.101033288,-0.001009947,-1.00995E-06
-1.05015625,-0.100032267,-0.001009947,-1.00995E-06
-1.04953125,-0.098697573,-0.001009947,-1.00995E-06
-1.04890625,-0.097362879,-0.001009947,-1.00995E-06
-1.04828125,-0.096361858,-0.001009947,-1.00995E-06
-1.04765625,-0.095027164,-0.001009947,-1.00995E-06
-1.04703125,-0.093692469,-0.001009947,-1.00995E-06
-1.04640625,-0.092691449,-0.001009947,-1.00995E-06
-1.04578125,-0.091356754,-0.001009947,-1.00995E-06
-1.04515625,-0.09002206,-0.001346084,-1.34608E-06
-1.04453125,-0.089021039,-0.001009947,-1.00995E-06
-1.04390625,-0.087686345,-0.001009947,-1.00995E-06
-1.04328125,-0.086351651,-0.001009947,-1.00995E-06
-1.04265625,-0.085016956,-0.001009947,-1.00995E-06
-1.04203125,-0.083682262,-0.001009947,-1.00995E-06
-1.04140625,-0.082681241,-0.001009947,-1.00995E-06
-1.04078125,-0.081346547,-0.001009947,-1.00995E-06
-1.04015625,-0.080011853,-0.001009947,-1.00995E-06
-1.03953125,-0.078677159,-0.001009947,-1.00995E-06
-1.03890625,-0.077342464,-0.001009947,-1.00995E-06
-1.03828125,-0.076341444,-0.001009947,-1.00995E-06
-1.03765625,-0.075006749,-0.001009947,-1.00995E-06
-1.03703125,-0.073672055,-0.001009947,-1.00995E-06
-1.03640625,-0.072671034,-0.001346084,-1.34608E-06
-1.03578125,-0.07133634,-0.001009947,-1.00995E-06
-1.03515625,-0.070668993,-0.001346084,-1.34608E-06
-1.03453125,-0.069334299,-0.001346084,-1.34608E-06
-1.03390625,-0.067999604,-0.001346084,-1.34608E-06
-1.03328125,-0.06666491,-0.001346084,-1.34608E-06
-1.03265625,-0.065330216,-0.001009947,-1.00995E-06
-1.03203125,-0.063995521,-0.001009947,-1.00995E-06
-1.03140625,-0.062660827,-0.001009947,-1.00995E-06
-1.03078125,-0.061326133,-0.001009947,-1.00995E-06
-1.03015625,-0.060325112,-0.001009947,-1.00995E-06
-1.02953125,-0.058990418,-0.001009947,-1.00995E-06
-1.02890625,-0.057655724,-0.001009947,-1.00995E-06
-1.02828125,-0.056654703,-0.001009947,-1.00995E-06
-1.02765625,-0.055320009,-0.001009947,-1.00995E-06
-1.02703125,-0.053985314,-0.001346084,-1.34608E-06
-1.02640625,-0.052984294,-0.001009947,-1.00995E-06
-1.02578125,-0.051649599,-0.001009947,-1.00995E-06
-1.02515625,-0.050648579,-0.001009947,-1.00995E-06
-1.02453125,-0.049313884,-0.001009947,-1.00995E-06
-1.02390625,-0.04797919,-0.001009947,-1.00995E-06
-1.02328125,-0.046978169,-0.001009947,-1.00995E-06
-1.02265625,-0.045309801,-0.001009947,-1.00995E-06
-1.02203125,-0.044308781,-0.001009947,-1.00995E-06
-1.02140625,-0.042974086,-0.001346084,-1.34608E-06
-1.02078125,-0.041639392,-0.001346084,-1.34608E-06
-1.02015625,-0.040638371,-0.001009947,-1.00995E-06
-1.01953125,-0.038970004,-0.001346084,-1.34608E-06
-1.01890625,-0.037635309,-0.001009947,-1.00995E-06
-1.01828125,-0.036634289,-0.001346084,-1.34608E-06
-1.01765625,-0.034965921,-0.001009947,-1.00995E-06
-1.01703125,-0.0339649,-0.001346084,-1.34608E-06
-1.01640625,-0.032630206,-0.001009947,-1.00995E-06
-1.01578125,-0.031295511,-0.001346084,-1.34608E-06
-1.01515625,-0.030294491,-0.001009947,-1.00995E-06
-1.01453125,-0.028959796,-0.001009947,-1.00995E-06
-1.01390625,-0.027625102,-0.001009947,-1.00995E-06
-1.01328125,-0.026624081,-0.001346084,-1.34608E-06
-1.01265625,-0.025289387,-0.001009947,-1.00995E-06
-1.01203125,-0.023954693,-0.001009947,-1.00995E-06
-1.01140625,-0.022619999,-0.001009947,-1.00995E-06
-1.01078125,-0.021618978,-0.001346084,-1.34608E-06
-1.01015625,-0.020284284,-0.001346084,-1.34608E-06
-1.00953125,-0.018949589,-0.001346084,-1.34608E-06
-1.00890625,-0.017614895,-0.001346084,-1.34608E-06
-1.00828125,-0.016613874,-0.001009947,-1.00995E-06
-1.00765625,-0.01527918,-0.001009947,-1.00995E-06
-1.00703125,-0.013944486,-0.001009947,-1.00995E-06
-1.00640625,-0.012943465,-0.001009947,-1.00995E-06
-1.00578125,-0.011608771,-0.001009947,-1.00995E-06
-1.00515625,-0.010274076,-0.001346084,-1.34608E-06
-1.00453125,-0.009273056,-0.001009947,-1.00995E-06
-1.00390625,-0.007938361,-0.001346084,-1.34608E-06
-1.00328125,-0.006603667,-0.001346084,-1.34608E-06
-1.00265625,-0.005268973,-0.001009947,-1.00995E-06
-1.00203125,-0.004267952,-0.001009947,-1.00995E-06
-1.00140625,-0.002933258,-0.001009947,-1.00995E-06
-1.00078125,-0.001932237,-0.001009947,-1.00995E-06
-1.00015625,-0.000263869,-0.001009947,-1.00995E-06
-0.99953125,0.000737151,-0.001009947,-1.00995E-06
-0.99890625,0.002071846,-0.001009947,-1.00995E-06
-0.99828125,0.00340654,-0.001009947,-1.00995E-06
-0.99765625,0.004407561,-0.001009947,-1.00995E-06
-0.99703125,0.006075929,-0.001009947,-1.00995E-06
-0.99640625,0.007076949,-0.001009947,-1.00995E-06
-0.99578125,0.00807797,-0.001009947,-1.00995E-06
-0.99515625,0.009746338,-0.001346084,-1.34608E-06
-0.99453125,0.010747359,-0.001009947,-1.00995E-06
-0.99390625,0.012082053,-0.001009947,-1.00995E-06
-0.99328125,0.013083074,-0.001009947,-1.00995E-06
-0.99265625,0.014417768,-0.001009947,-1.00995E-06
-0.99203125,0.015752462,-0.001009947,-1.00995E-06
-0.99140625,0.017087157,-0.001009947,-1.00995E-06
-0.99078125,0.018088177,-0.001009947,-1.00995E-06
-0.99015625,0.019422872,-0.001009947,-1.00995E-06
-0.98953125,0.020757566,-0.001009947,-1.00995E-06
-0.98890625,0.02209226,-0.001009947,-1.00995E-06
-0.98828125,0.023426954,-0.001009947,-1.00995E-06
-0.98765625,0.024427975,-0.001009947,-1.00995E-06
-0.98703125,0.026096343,-0.001009947,-1.00995E-06
-0.98640625,0.027431037,-0.001009947,-1.00995E-06
-0.98578125,0.028432058,-0.001009947,-1.00995E-06
-0.98515625,0.029766752,-0.001009947,-1.00995E-06
-0.98453125,0.031101447,-0.001009947,-1.00995E-06
-0.98390625,0.032102467,-0.001009947,-1.00995E-06
-0.98328125,0.033437162,-0.001009947,-1.00995E-06
-0.98265625,0.034771856,-0.001009947,-1.00995E-06
-0.98203125,0.03610655,-0.001346084,-1.34608E-06
-0.98140625,0.037107571,-0.001009947,-1.00995E-06
-0.98078125,0.038442265,-0.001009947,-1.00995E-06
-0.98015625,0.039776959,-0.001009947,-1.00995E-06
-0.97953125,0.04077798,-0.001009947,-1.00995E-06
-0.97890625,0.042112674,-0.001009947,-1.00995E-06
-0.97828125,0.043447369,-0.001009947,-1.00995E-06
-0.97765625,0.044448389,-0.001009947,-1.00995E-06
-0.97703125,0.045783084,-0.001009947,-1.00995E-06
-0.97640625,0.046784104,-0.001009947,-1.00995E-06
-0.97578125,0.048118799,-0.001009947,-1.00995E-06
-0.97515625,0.049453493,-0.001009947,-1.00995E-06
-0.97453125,0.050454514,-0.001009947,-1.00995E-06
-0.97390625,0.051789208,-0.001009947,-1.00995E-06
-0.97328125,0.053123902,-0.001009947,-1.00995E-06
-0.97265625,0.054124923,-0.001009947,-1.00995E-06
-0.97203125,0.055459617,-0.001009947,-1.00995E-06
-0.97140625,0.056460638,-0.001009947,-1.00995E-06
-0.97078125,0.058129006,-0.001009947,-1.00995E-06
-0.97015625,0.0594637,-0.001009947,-1.00995E-06
-0.96953125,0.060464721,-0.001009947,-1.00995E-06
-0.96890625,0.061799415,-0.001009947,-1.00995E-06
-0.96828125,0.063134109,-0.001009947,-1.00995E-06
-0.96765625,0.064468804,-0.001009947,-1.00995E-06
-0.96703125,0.065803498,-0.001009947,-1.00995E-06
-0.96640625,0.066804519,-0.001009947,-1.00995E-06
-0.96578125,0.068472887,-0.001009947,-1.00995E-06
-0.96515625,0.069807581,-0.001009947,-1.00995E-06
-0.96453125,0.070808602,-0.001009947,-1.00995E-06
-0.96390625,0.072143296,-0.001009947,-1.00995E-06
-0.96328125,0.07347799,-0.001009947,-1.00995E-06
-0.96265625,0.074479011,-0.001009947,-1.00995E-06
-0.96203125,0.075813705,-0.001009947,-1.00995E-06
-0.96140625,0.076814726,-0.001009947,-1.00995E-06
-0.96078125,0.07814942,-0.001009947,-1.00995E-06
-0.96015625,0.079484114,-0.001009947,-1.00995E-06
-0.95953125,0.080485135,-0.001009947,-1.00995E-06
-0.95890625,0.081819829,-0.001009947,-1.00995E-06
-0.95828125,0.083154524,-0.001009947,-1.00995E-06
-0.95765625,0.084489218,-0.001009947,-1.00995E-06
-0.95703125,0.085823912,-0.001009947,-1.00995E-06
-0.95640625,0.087158607,-0.001009947,-1.00995E-06
-0.95578125,0.088159627,-0.001009947,-1.00995E-06
-0.95515625,0.089494322,-0.001009947,-1.00995E-06
-0.95453125,0.090829016,-0.001009947,-1.00995E-06
-0.95390625,0.09216371,-0.001009947,-1.00995E-06
-0.95328125,0.093498404,-0.001009947,-1.00995E-06
-0.95265625,0.094499425,-0.001009947,-1.00995E-06
-0.95203125,0.095834119,-0.001009947,-1.00995E-06
-0.95140625,0.097168814,-0.001009947,-1.00995E-06
-0.95078125,0.098169834,-0.001009947,-1.00995E-06
-0.95015625,0.099838202,-0.001009947,-1.00995E-06
-0.94953125,0.100839223,-0.001009947,-1.00995E-06
-0.94890625,0.102173917,-0.001009947,-1.00995E-06
-0.94828125,0.103508612,-0.001009947,-1.00995E-06
-0.94765625,0.104509632,-0.001009947,-1.00995E-06
-0.94703125,0.105844327,-0.001009947,-1.00995E-06
-0.94640625,0.107179021,-0.001009947,-1.00995E-06
-0.94578125,0.108513715,-0.001009947,-1.00995E-06
-0.94515625,0.109848409,-0.001009947,-1.00995E-06
-0.94453125,0.11084943,-0.001009947,-1.00995E-06
-0.94390625,0.112184124,-0.001009947,-1.00995E-06
-0.94328125,0.113518819,-0.00067381,-6.7381E-07
-0.94265625,0.114853513,-0.00067381,-6.7381E-07
-0.94203125,0.115854534,-0.001009947,-1.00995E-06
-0.94140625,0.117189228,-0.001009947,-1.00995E-06
-0.94078125,0.118190249,-0.001009947,-1.00995E-06
-0.94015625,0.119858617,-0.00067381,-6.7381E-07
-0.93953125,0.120859637,-0.001009947,-1.00995E-06
-0.93890625,0.122194332,-0.00067381,-6.7381E-07
-0.93828125,0.123529026,-0.001009947,-1.00995E-06
-0.93765625,0.12486372,-0.001009947,-1.00995E-06
-0.93703125,0.126198414,-0.001009947,-1.00995E-06
-0.93640625,0.127199435,-0.001009947,-1.00995E-06
-0.93578125,0.128534129,-0.001009947,-1.00995E-06
-0.93515625,0.129868824,-0.001009947,-1.00995E-06
-0.93453125,0.131203518,-0.001009947,-1.00995E-06
-0.93390625,0.132538212,-0.001009947,-1.00995E-06
-0.93328125,0.133872907,-0.001009947,-1.00995E-06
-0.93265625,0.134873927,-0.001009947,-1.00995E-06
-0.93203125,0.136208622,-0.001009947,-1.00995E-06
-0.93140625,0.137543316,-0.001009947,-1.00995E-06
-0.93078125,0.138544337,-0.001009947,-1.00995E-06
